date_time,date,power
18/05/17 16:30,05/18/2017,239.1092216
18/05/17 17:30,05/18/2017,135.3561758
18/05/17 18:30,05/18/2017,118.576133
18/05/17 19:30,05/18/2017,115.6230459
18/05/17 20:30,05/18/2017,116.3960818
18/05/17 21:30,05/18/2017,113.5954048
18/05/17 22:30,05/18/2017,112.0893962
18/05/17 23:30,05/18/2017,97.98608048
19/05/17 0:30,05/19/2017,290.1166569
19/05/17 1:30,05/19/2017,141.3400971
19/05/17 2:30,05/19/2017,170.7957332
19/05/17 3:30,05/19/2017,255.4167362
19/05/17 4:30,05/19/2017,215.5832693
19/05/17 5:30,05/19/2017,280.904507
19/05/17 6:30,05/19/2017,258.6504549
19/05/17 7:30,05/19/2017,157.027138
19/05/17 8:30,05/19/2017,105.9051255
19/05/17 9:30,05/19/2017,153.8900594
19/05/17 10:30,05/19/2017,117.6165385
19/05/17 11:30,05/19/2017,190.3618192
19/05/17 12:30,05/19/2017,203.3284708
19/05/17 13:30,05/19/2017,159.4955685
19/05/17 14:30,05/19/2017,225.005689
19/05/17 15:30,05/19/2017,489.7208688
19/05/17 16:30,05/19/2017,1297.996031
19/05/17 17:30,05/19/2017,205.1658048
19/05/17 18:30,05/19/2017,1122.138962
19/05/17 19:30,05/19/2017,489.9336261
19/05/17 20:30,05/19/2017,118.2727288
19/05/17 21:30,05/19/2017,116.4833284
19/05/17 22:30,05/19/2017,117.0311911
19/05/17 23:30,05/19/2017,112.1994866
22/05/17 0:30,05/22/2017,706.9542972
22/05/17 1:30,05/22/2017,194.6138269
22/05/17 2:30,05/22/2017,192.8500648
22/05/17 3:30,05/22/2017,588.4676875
22/05/17 4:30,05/22/2017,551.4931181
22/05/17 5:30,05/22/2017,310.8724146
22/05/17 6:30,05/22/2017,377.6873488
22/05/17 7:30,05/22/2017,336.0875184
22/05/17 8:30,05/22/2017,758.5066187
22/05/17 9:30,05/22/2017,853.2056593
22/05/17 10:30,05/22/2017,1427.923185
22/05/17 11:30,05/22/2017,185.6913656
22/05/17 13:30,05/22/2017,91.13898104
22/05/17 14:30,05/22/2017,240.8424866
22/05/17 15:30,05/22/2017,231.6534989
22/05/17 16:30,05/22/2017,863.6021376
22/05/17 17:30,05/22/2017,746.1713732
22/05/17 18:30,05/22/2017,764.9488133
22/05/17 19:30,05/22/2017,744.3048661
22/05/17 20:30,05/22/2017,739.6677329
22/05/17 21:30,05/22/2017,771.7500507
22/05/17 22:30,05/22/2017,744.0750018
22/05/17 23:30,05/22/2017,695.6396565
23/05/17 0:30,05/23/2017,634.36296
23/05/17 1:30,05/23/2017,694.313591
23/05/17 2:30,05/23/2017,713.7303815
23/05/17 3:30,05/23/2017,543.3430297
23/05/17 4:30,05/23/2017,561.1921247
23/05/17 5:30,05/23/2017,532.6716806
23/05/17 6:30,05/23/2017,383.455409
23/05/17 7:30,05/23/2017,203.0329593
23/05/17 8:30,05/23/2017,408.4867244
23/05/17 9:30,05/23/2017,1049.969818
23/05/17 10:30,05/23/2017,848.0063815
23/05/17 11:30,05/23/2017,840.3243157
23/05/17 12:30,05/23/2017,864.9613295
23/05/17 13:30,05/23/2017,368.2894726
23/05/17 14:30,05/23/2017,67.19998111
23/05/17 15:30,05/23/2017,295.915637
23/05/17 16:30,05/23/2017,929.5337086
23/05/17 17:30,05/23/2017,861.4613878
23/05/17 18:30,05/23/2017,886.8744405
23/05/17 19:30,05/23/2017,832.9468343
23/05/17 20:30,05/23/2017,834.4928608
23/05/17 21:30,05/23/2017,932.1180515
23/05/17 22:30,05/23/2017,788.4096708
23/05/17 23:30,05/23/2017,734.6504447
24/05/17 0:30,05/24/2017,720.38204
24/05/17 1:30,05/24/2017,676.7333907
24/05/17 2:30,05/24/2017,833.8946259
24/05/17 3:30,05/24/2017,961.0786528
24/05/17 4:30,05/24/2017,1162.885197
24/05/17 5:30,05/24/2017,959.1099741
24/05/17 6:30,05/24/2017,634.9340763
24/05/17 7:30,05/24/2017,458.0601904
24/05/17 8:30,05/24/2017,436.3707362
24/05/17 9:30,05/24/2017,324.094017
24/05/17 10:30,05/24/2017,179.7294034
24/05/17 12:30,05/24/2017,177.1983479
24/05/17 13:30,05/24/2017,231.5274731
24/05/17 14:30,05/24/2017,130.7318735
24/05/17 15:30,05/24/2017,79.6870074
24/05/17 16:30,05/24/2017,124.6292988
24/05/17 17:30,05/24/2017,1109.147062
24/05/17 18:30,05/24/2017,746.6153393
24/05/17 19:30,05/24/2017,773.1359904
24/05/17 20:30,05/24/2017,837.2169848
24/05/17 21:30,05/24/2017,717.9690113
24/05/17 22:30,05/24/2017,722.5347615
24/05/17 23:30,05/24/2017,733.1083034
25/05/17 0:30,05/25/2017,706.1513062
25/05/17 1:30,05/25/2017,638.314554
25/05/17 2:30,05/25/2017,834.2342327
25/05/17 3:30,05/25/2017,462.3014477
25/05/17 4:30,05/25/2017,347.8191589
25/05/17 5:30,05/25/2017,433.6836409
25/05/17 6:30,05/25/2017,394.2230212
25/05/17 7:30,05/25/2017,329.045397
25/05/17 8:30,05/25/2017,465.6929133
25/05/17 9:30,05/25/2017,464.1738489
25/05/17 10:30,05/25/2017,312.0895976
25/05/17 11:30,05/25/2017,299.8741503
25/05/17 12:30,05/25/2017,130.7725047
25/05/17 13:30,05/25/2017,48.89059252
25/05/17 14:30,05/25/2017,55.46962514
25/05/17 15:30,05/25/2017,88.08722006
25/05/17 16:30,05/25/2017,77.52804879
25/05/17 17:30,05/25/2017,389.229142
25/05/17 18:30,05/25/2017,760.4524912
25/05/17 19:30,05/25/2017,747.6275118
25/05/17 20:30,05/25/2017,769.1553777
25/05/17 21:30,05/25/2017,789.9635892
25/05/17 22:30,05/25/2017,707.8309819
25/05/17 23:30,05/25/2017,711.2800376
26/05/17 0:30,05/26/2017,781.4273479
26/05/17 1:30,05/26/2017,663.4885502
26/05/17 2:30,05/26/2017,926.3467764
26/05/17 3:30,05/26/2017,1019.233359
26/05/17 4:30,05/26/2017,809.3521435
26/05/17 5:30,05/26/2017,391.8126786
26/05/17 6:30,05/26/2017,240.9752829
26/05/17 7:30,05/26/2017,164.5383913
26/05/17 8:30,05/26/2017,355.6120074
26/05/17 9:30,05/26/2017,433.4109124
26/05/17 10:30,05/26/2017,336.4760447
26/05/17 11:30,05/26/2017,407.2042488
26/05/17 12:30,05/26/2017,308.9840958
26/05/17 13:30,05/26/2017,129.0327138
26/05/17 14:30,05/26/2017,129.3897784
26/05/17 15:30,05/26/2017,129.2436749
26/05/17 16:30,05/26/2017,288.4013219
26/05/17 17:30,05/26/2017,300.0268852
26/05/17 18:30,05/26/2017,589.3146927
26/05/17 19:30,05/26/2017,900.5715823
26/05/17 20:30,05/26/2017,831.2465039
26/05/17 21:30,05/26/2017,793.1159269
26/05/17 22:30,05/26/2017,782.390774
26/05/17 23:30,05/26/2017,764.4146476
29/05/17 0:30,05/29/2017,662.8735656
29/05/17 1:30,05/29/2017,696.8505865
29/05/17 2:30,05/29/2017,941.676572
29/05/17 3:30,05/29/2017,683.6486871
29/05/17 4:30,05/29/2017,388.1720239
29/05/17 5:30,05/29/2017,477.5957667
29/05/17 6:30,05/29/2017,366.2550856
29/05/17 7:30,05/29/2017,135.2318271
29/05/17 8:30,05/29/2017,167.7079497
29/05/17 9:30,05/29/2017,287.6112094
29/05/17 10:30,05/29/2017,848.5454399
29/05/17 11:30,05/29/2017,624.4614352
29/05/17 12:30,05/29/2017,241.9346664
29/05/17 13:30,05/29/2017,297.7260765
29/05/17 14:30,05/29/2017,297.3314945
29/05/17 15:30,05/29/2017,263.9285722
29/05/17 16:30,05/29/2017,573.4171449
29/05/17 17:30,05/29/2017,926.705472
29/05/17 18:30,05/29/2017,801.3616461
29/05/17 19:30,05/29/2017,754.6504222
29/05/17 20:30,05/29/2017,752.6864896
29/05/17 21:30,05/29/2017,740.9598715
29/05/17 22:30,05/29/2017,737.9055391
29/05/17 23:30,05/29/2017,640.2460441
30/05/17 0:30,05/30/2017,927.5752401
30/05/17 1:30,05/30/2017,777.4627921
30/05/17 2:30,05/30/2017,716.2638375
30/05/17 3:30,05/30/2017,725.0586752
30/05/17 4:30,05/30/2017,398.4936071
30/05/17 5:30,05/30/2017,452.3687151
30/05/17 6:30,05/30/2017,437.6239124
30/05/17 7:30,05/30/2017,310.3209021
30/05/17 8:30,05/30/2017,401.1452263
30/05/17 9:30,05/30/2017,538.3274838
30/05/17 10:30,05/30/2017,382.4384191
30/05/17 11:30,05/30/2017,453.43203
30/05/17 12:30,05/30/2017,393.0898024
30/05/17 13:30,05/30/2017,266.7041563
30/05/17 14:30,05/30/2017,220.8433047
30/05/17 15:30,05/30/2017,659.4750121
30/05/17 16:30,05/30/2017,1017.511116
30/05/17 17:30,05/30/2017,924.0504928
30/05/17 18:30,05/30/2017,940.39161
30/05/17 19:30,05/30/2017,776.7002725
30/05/17 20:30,05/30/2017,716.4909164
30/05/17 21:30,05/30/2017,704.3687997
30/05/17 22:30,05/30/2017,669.9997676
30/05/17 23:30,05/30/2017,731.5796615
31/05/17 0:30,05/31/2017,932.3545317
31/05/17 1:30,05/31/2017,928.932875
31/05/17 2:30,05/31/2017,1000.600272
31/05/17 3:30,05/31/2017,785.1072052
31/05/17 4:30,05/31/2017,455.1396531
31/05/17 5:30,05/31/2017,306.5802871
31/05/17 6:30,05/31/2017,173.0536626
31/05/17 7:30,05/31/2017,124.3040861
31/05/17 8:30,05/31/2017,257.0647596
31/05/17 9:30,05/31/2017,209.0947632
31/05/17 10:30,05/31/2017,188.7385957
31/05/17 11:30,05/31/2017,256.882853
31/05/17 12:30,05/31/2017,283.8032062
31/05/17 13:30,05/31/2017,222.7389341
31/05/17 14:30,05/31/2017,247.7003906
31/05/17 15:30,05/31/2017,299.9804995
31/05/17 16:30,05/31/2017,350.584952
31/05/17 17:30,05/31/2017,931.8876136
31/05/17 18:30,05/31/2017,888.7431359
31/05/17 19:30,05/31/2017,817.2210027
31/05/17 20:30,05/31/2017,762.3615826
31/05/17 21:30,05/31/2017,788.0821117
31/05/17 22:30,05/31/2017,745.741778
31/05/17 23:30,05/31/2017,719.2352454
01/06/17 0:30,06/01/17,522.6148331
01/06/17 1:30,06/01/17,190.4686597
01/06/17 2:30,06/01/17,294.6271927
01/06/17 3:30,06/01/17,247.3177397
01/06/17 4:30,06/01/17,220.288828
01/06/17 5:30,06/01/17,263.1809114
01/06/17 6:30,06/01/17,270.8474188
01/06/17 7:30,06/01/17,214.5705324
01/06/17 8:30,06/01/17,235.3232746
01/06/17 9:30,06/01/17,223.3875885
01/06/17 10:30,06/01/17,450.9132705
01/06/17 11:30,06/01/17,442.6646681
01/06/17 12:30,06/01/17,333.3543038
01/06/17 13:30,06/01/17,253.7921496
01/06/17 14:30,06/01/17,309.3754811
01/06/17 15:30,06/01/17,305.5390345
01/06/17 16:30,06/01/17,292.4167323
01/06/17 17:30,06/01/17,278.9593119
01/06/17 18:30,06/01/17,210.7603352
01/06/17 19:30,06/01/17,207.9493115
01/06/17 20:30,06/01/17,139.3114346
01/06/17 21:30,06/01/17,173.5991952
01/06/17 22:30,06/01/17,146.6231905
01/06/17 23:30,06/01/17,189.8351249
02/06/17 0:30,06/02/17,208.0084802
02/06/17 1:30,06/02/17,141.7228605
02/06/17 2:30,06/02/17,200.456314
02/06/17 3:30,06/02/17,277.0951821
02/06/17 4:30,06/02/17,361.6594652
02/06/17 5:30,06/02/17,40.12694974
02/06/17 6:30,06/02/17,236.3824244
02/06/17 7:30,06/02/17,182.3741348
02/06/17 8:30,06/02/17,210.8385741
02/06/17 9:30,06/02/17,184.9935993
02/06/17 10:30,06/02/17,219.6824305
02/06/17 11:30,06/02/17,227.6701157
02/06/17 12:30,06/02/17,281.4377234
02/06/17 13:30,06/02/17,254.7925063
02/06/17 14:30,06/02/17,255.549798
02/06/17 15:30,06/02/17,686.1156282
02/06/17 16:30,06/02/17,652.8666427
02/06/17 17:30,06/02/17,937.3330793
02/06/17 18:30,06/02/17,872.1738897
02/06/17 19:30,06/02/17,752.6971519
02/06/17 20:30,06/02/17,765.4300057
02/06/17 21:30,06/02/17,823.9954879
02/06/17 22:30,06/02/17,690.8568863
02/06/17 23:30,06/02/17,705.4559317
05/06/17 0:30,06/05/17,293.3639722
05/06/17 1:30,06/05/17,281.2216695
05/06/17 2:30,06/05/17,256.650145
05/06/17 3:30,06/05/17,629.474884
05/06/17 4:30,06/05/17,880.6682472
05/06/17 5:30,06/05/17,530.5780112
05/06/17 6:30,06/05/17,129.1375629
05/06/17 7:30,06/05/17,202.5941199
05/06/17 8:30,06/05/17,203.542633
05/06/17 9:30,06/05/17,184.2457118
05/06/17 10:30,06/05/17,209.3123669
05/06/17 11:30,06/05/17,421.9901623
05/06/17 12:30,06/05/17,351.4399404
05/06/17 13:30,06/05/17,331.530807
05/06/17 14:30,06/05/17,641.8221359
05/06/17 15:30,06/05/17,591.829279
05/06/17 16:30,06/05/17,292.4308521
05/06/17 17:30,06/05/17,270.7124087
05/06/17 18:30,06/05/17,143.6614388
05/06/17 19:30,06/05/17,139.9056984
05/06/17 20:30,06/05/17,174.192931
05/06/17 21:30,06/05/17,178.291763
05/06/17 22:30,06/05/17,127.9687507
05/06/17 23:30,06/05/17,144.728289
06/06/17 0:30,06/06/17,184.2680935
06/06/17 1:30,06/06/17,199.6286639
06/06/17 2:30,06/06/17,192.9645015
06/06/17 3:30,06/06/17,215.6557142
06/06/17 4:30,06/06/17,280.771268
06/06/17 5:30,06/06/17,163.0375688
06/06/17 6:30,06/06/17,177.7189665
06/06/17 7:30,06/06/17,134.6018844
06/06/17 8:30,06/06/17,271.8459007
06/06/17 9:30,06/06/17,183.9368383
06/06/17 10:30,06/06/17,181.7728448
06/06/17 11:30,06/06/17,325.9224475
06/06/17 12:30,06/06/17,284.6000085
06/06/17 13:30,06/06/17,317.8055438
06/06/17 14:30,06/06/17,287.8774722
06/06/17 15:30,06/06/17,284.9790664
06/06/17 16:30,06/06/17,245.0861069
06/06/17 17:30,06/06/17,196.0487626
06/06/17 18:30,06/06/17,206.4410489
06/06/17 19:30,06/06/17,200.442326
06/06/17 20:30,06/06/17,196.7342729
06/06/17 21:30,06/06/17,189.9861502
06/06/17 22:30,06/06/17,212.2108877
06/06/17 23:30,06/06/17,134.1255766
07/06/17 0:30,06/07/17,210.0095273
07/06/17 1:30,06/07/17,175.4885718
07/06/17 2:30,06/07/17,249.1760777
07/06/17 3:30,06/07/17,157.8290039
07/06/17 4:30,06/07/17,163.3563557
07/06/17 5:30,06/07/17,277.940685
07/06/17 6:30,06/07/17,109.486148
07/06/17 7:30,06/07/17,129.1366169
07/06/17 8:30,06/07/17,186.3069533
07/06/17 9:30,06/07/17,206.9932919
07/06/17 10:30,06/07/17,239.1993306
07/06/17 11:30,06/07/17,189.3739557
07/06/17 12:30,06/07/17,251.3688177
07/06/17 13:30,06/07/17,339.5035268
07/06/17 14:30,06/07/17,234.2716825
07/06/17 15:30,06/07/17,332.8377187
07/06/17 16:30,06/07/17,299.3666945
07/06/17 17:30,06/07/17,261.9452097
07/06/17 18:30,06/07/17,201.7190481
07/06/17 19:30,06/07/17,173.7670117
07/06/17 20:30,06/07/17,146.6325607
07/06/17 21:30,06/07/17,144.2123247
07/06/17 22:30,06/07/17,131.6228704
07/06/17 23:30,06/07/17,129.1609676
08/06/17 0:30,06/08/17,182.5198813
08/06/17 1:30,06/08/17,146.5658098
08/06/17 2:30,06/08/17,162.5573871
08/06/17 3:30,06/08/17,207.3560966
08/06/17 4:30,06/08/17,187.2385487
08/06/17 5:30,06/08/17,210.9727147
08/06/17 6:30,06/08/17,157.1272787
08/06/17 7:30,06/08/17,198.9956024
08/06/17 8:30,06/08/17,271.1460836
08/06/17 9:30,06/08/17,168.229681
08/06/17 10:30,06/08/17,157.7587804
08/06/17 11:30,06/08/17,178.2430224
08/06/17 12:30,06/08/17,315.0069554
08/06/17 13:30,06/08/17,306.6703272
08/06/17 14:30,06/08/17,281.8706934
08/06/17 15:30,06/08/17,242.7236661
08/06/17 16:30,06/08/17,366.9100604
08/06/17 17:30,06/08/17,227.5898826
08/06/17 18:30,06/08/17,140.9041988
08/06/17 19:30,06/08/17,138.3501412
08/06/17 20:30,06/08/17,135.9108205
08/06/17 21:30,06/08/17,126.5654893
08/06/17 22:30,06/08/17,124.5160725
08/06/17 23:30,06/08/17,122.2877979
09/06/17 0:30,06/09/17,326.1650756
09/06/17 1:30,06/09/17,125.7531382
09/06/17 2:30,06/09/17,129.231513
09/06/17 3:30,06/09/17,173.2393981
09/06/17 4:30,06/09/17,140.6322173
09/06/17 5:30,06/09/17,242.2147445
09/06/17 6:30,06/09/17,153.7816973
09/06/17 7:30,06/09/17,206.481455
09/06/17 8:30,06/09/17,306.0370224
09/06/17 9:30,06/09/17,213.8981204
09/06/17 10:30,06/09/17,168.8658345
09/06/17 11:30,06/09/17,196.7419097
09/06/17 12:30,06/09/17,252.608354
09/06/17 13:30,06/09/17,298.1434817
09/06/17 14:30,06/09/17,221.1687228
09/06/17 15:30,06/09/17,285.1380611
09/06/17 16:30,06/09/17,261.5788609
09/06/17 17:30,06/09/17,242.8007767
09/06/17 18:30,06/09/17,229.0452549
09/06/17 19:30,06/09/17,142.6606236
09/06/17 20:30,06/09/17,163.0132085
09/06/17 21:30,06/09/17,155.5252963
09/06/17 22:30,06/09/17,149.2914778
09/06/17 23:30,06/09/17,146.0456898
12/06/17 0:30,06/12/17,270.7476413
12/06/17 1:30,06/12/17,271.4791719
12/06/17 2:30,06/12/17,108.6052724
12/06/17 3:30,06/12/17,244.8828411
12/06/17 4:30,06/12/17,6.788460096
12/06/17 7:30,06/12/17,4.387333679
12/06/17 8:30,06/12/17,238.7385079
12/06/17 9:30,06/12/17,173.4774092
12/06/17 10:30,06/12/17,170.2228206
12/06/17 11:30,06/12/17,259.1192622
12/06/17 12:30,06/12/17,202.6519396
12/06/17 13:30,06/12/17,298.1866129
12/06/17 14:30,06/12/17,404.7512468
12/06/17 15:30,06/12/17,180.9353546
12/06/17 17:30,06/12/17,161.3380788
12/06/17 18:30,06/12/17,238.2681184
12/06/17 19:30,06/12/17,189.259825
12/06/17 20:30,06/12/17,166.6282738
12/06/17 21:30,06/12/17,104.3295491
12/06/17 22:30,06/12/17,100.8289065
12/06/17 23:30,06/12/17,94.97038864
13/06/17 0:30,06/13/2017,311.8812718
13/06/17 1:30,06/13/2017,115.2574328
13/06/17 2:30,06/13/2017,216.3118468
13/06/17 3:30,06/13/2017,156.1087435
13/06/17 4:30,06/13/2017,190.6031759
13/06/17 5:30,06/13/2017,196.8215474
13/06/17 6:30,06/13/2017,177.8765063
13/06/17 7:30,06/13/2017,158.4464743
13/06/17 8:30,06/13/2017,203.8138104
13/06/17 9:30,06/13/2017,503.8333388
13/06/17 10:30,06/13/2017,193.6425057
13/06/17 11:30,06/13/2017,201.8104948
13/06/17 12:30,06/13/2017,237.3944397
13/06/17 13:30,06/13/2017,270.6638417
13/06/17 14:30,06/13/2017,220.1310283
13/06/17 15:30,06/13/2017,291.3416973
13/06/17 16:30,06/13/2017,293.2042602
13/06/17 17:30,06/13/2017,299.7414468
13/06/17 18:30,06/13/2017,291.6888405
13/06/17 19:30,06/13/2017,150.3593122
13/06/17 20:30,06/13/2017,146.4519262
13/06/17 21:30,06/13/2017,141.3454704
13/06/17 22:30,06/13/2017,137.5042997
13/06/17 23:30,06/13/2017,133.9399958
14/06/17 0:30,06/14/2017,132.8966086
14/06/17 1:30,06/14/2017,157.585349
14/06/17 2:30,06/14/2017,143.4745973
14/06/17 3:30,06/14/2017,110.5154474
14/06/17 4:30,06/14/2017,130.2118038
14/06/17 5:30,06/14/2017,194.7336196
14/06/17 6:30,06/14/2017,238.5589131
14/06/17 7:30,06/14/2017,126.8550967
14/06/17 8:30,06/14/2017,200.5978829
14/06/17 9:30,06/14/2017,139.5432052
14/06/17 10:30,06/14/2017,189.0915179
14/06/17 11:30,06/14/2017,225.7514064
14/06/17 12:30,06/14/2017,200.5948837
14/06/17 13:30,06/14/2017,306.1854625
14/06/17 14:30,06/14/2017,81.21024238
14/06/17 15:30,06/14/2017,67.67378741
14/06/17 16:30,06/14/2017,66.55701055
14/06/17 17:30,06/14/2017,88.03958936
14/06/17 18:30,06/14/2017,185.6135266
14/06/17 19:30,06/14/2017,164.6608165
14/06/17 20:30,06/14/2017,141.838794
14/06/17 21:30,06/14/2017,139.079089
14/06/17 22:30,06/14/2017,129.6632069
14/06/17 23:30,06/14/2017,120.1023286
15/06/17 0:30,06/15/2017,163.0279584
15/06/17 1:30,06/15/2017,151.5006061
15/06/17 2:30,06/15/2017,315.791502
15/06/17 3:30,06/15/2017,102.3068981
15/06/17 4:30,06/15/2017,124.8083751
15/06/17 5:30,06/15/2017,137.8316589
15/06/17 6:30,06/15/2017,191.9179779
15/06/17 7:30,06/15/2017,208.0821101
15/06/17 8:30,06/15/2017,201.1490226
15/06/17 9:30,06/15/2017,189.7934747
15/06/17 10:30,06/15/2017,301.1772992
15/06/17 11:30,06/15/2017,271.0727119
15/06/17 12:30,06/15/2017,225.7640804
15/06/17 13:30,06/15/2017,195.8513904
15/06/17 14:30,06/15/2017,375.2475036
15/06/17 15:30,06/15/2017,376.2380734
15/06/17 16:30,06/15/2017,226.8029292
15/06/17 17:30,06/15/2017,217.0792051
15/06/17 18:30,06/15/2017,137.2208091
15/06/17 19:30,06/15/2017,193.4337448
15/06/17 20:30,06/15/2017,170.5862057
15/06/17 21:30,06/15/2017,155.3771055
15/06/17 22:30,06/15/2017,143.3303175
15/06/17 23:30,06/15/2017,134.3742941
16/06/17 0:30,06/16/2017,119.8061527
16/06/17 1:30,06/16/2017,139.9042096
16/06/17 2:30,06/16/2017,253.0882889
16/06/17 3:30,06/16/2017,130.1044205
16/06/17 4:30,06/16/2017,163.7940567
16/06/17 5:30,06/16/2017,166.781471
16/06/17 6:30,06/16/2017,216.9276586
16/06/17 7:30,06/16/2017,138.8802994
16/06/17 8:30,06/16/2017,204.9903545
16/06/17 9:30,06/16/2017,241.7967037
16/06/17 10:30,06/16/2017,150.9330382
16/06/17 11:30,06/16/2017,199.6902532
16/06/17 12:30,06/16/2017,253.185812
16/06/17 13:30,06/16/2017,185.2013584
16/06/17 14:30,06/16/2017,163.5792182
16/06/17 15:30,06/16/2017,390.3233822
16/06/17 16:30,06/16/2017,344.4033304
16/06/17 17:30,06/16/2017,231.1767614
16/06/17 18:30,06/16/2017,181.0216696
16/06/17 19:30,06/16/2017,136.6057933
16/06/17 20:30,06/16/2017,183.8605579
16/06/17 21:30,06/16/2017,205.3094355
16/06/17 22:30,06/16/2017,134.9414643
16/06/17 23:30,06/16/2017,129.1085304
19/06/17 0:30,06/19/2017,216.046256
19/06/17 1:30,06/19/2017,144.0210793
19/06/17 2:30,06/19/2017,224.2995918
19/06/17 3:30,06/19/2017,180.7287595
19/06/17 4:30,06/19/2017,146.0430838
19/06/17 5:30,06/19/2017,230.1620228
19/06/17 6:30,06/19/2017,187.3203785
19/06/17 7:30,06/19/2017,120.3784604
19/06/17 8:30,06/19/2017,228.0733466
19/06/17 9:30,06/19/2017,237.6535222
19/06/17 10:30,06/19/2017,260.7380885
19/06/17 11:30,06/19/2017,427.3199105
19/06/17 12:30,06/19/2017,215.4865061
19/06/17 13:30,06/19/2017,300.7352565
19/06/17 14:30,06/19/2017,286.6560562
19/06/17 15:30,06/19/2017,385.5098981
19/06/17 16:30,06/19/2017,452.4776071
19/06/17 17:30,06/19/2017,270.9683276
19/06/17 18:30,06/19/2017,215.2702229
19/06/17 19:30,06/19/2017,153.5156321
19/06/17 20:30,06/19/2017,164.4539029
19/06/17 21:30,06/19/2017,154.6978702
19/06/17 22:30,06/19/2017,124.3309974
19/06/17 23:30,06/19/2017,106.1978317
20/06/17 0:30,06/20/2017,347.8290408
20/06/17 1:30,06/20/2017,198.8676005
20/06/17 2:30,06/20/2017,285.2818208
20/06/17 3:30,06/20/2017,165.5056245
20/06/17 4:30,06/20/2017,191.0465233
20/06/17 5:30,06/20/2017,267.9730309
20/06/17 6:30,06/20/2017,178.6078366
20/06/17 7:30,06/20/2017,200.6783512
20/06/17 8:30,06/20/2017,300.1720637
20/06/17 9:30,06/20/2017,332.0236233
20/06/17 10:30,06/20/2017,539.1177172
20/06/17 11:30,06/20/2017,253.4373189
20/06/17 12:30,06/20/2017,277.4045856
20/06/17 13:30,06/20/2017,304.8879119
20/06/17 14:30,06/20/2017,308.2711562
20/06/17 15:30,06/20/2017,350.8830647
20/06/17 16:30,06/20/2017,244.5505703
20/06/17 17:30,06/20/2017,137.2590272
20/06/17 18:30,06/20/2017,153.7284707
20/06/17 19:30,06/20/2017,147.0985566
20/06/17 20:30,06/20/2017,146.992797
20/06/17 21:30,06/20/2017,135.5981849
20/06/17 22:30,06/20/2017,134.4735531
20/06/17 23:30,06/20/2017,192.5805204
21/06/17 0:30,06/21/2017,152.5588879
21/06/17 1:30,06/21/2017,224.1722472
21/06/17 2:30,06/21/2017,303.9326327
21/06/17 3:30,06/21/2017,205.0205917
21/06/17 4:30,06/21/2017,213.7340123
21/06/17 5:30,06/21/2017,307.6064669
21/06/17 6:30,06/21/2017,150.8732609
21/06/17 7:30,06/21/2017,159.387378
21/06/17 8:30,06/21/2017,198.0968244
21/06/17 9:30,06/21/2017,216.7520632
21/06/17 10:30,06/21/2017,223.8269517
21/06/17 11:30,06/21/2017,155.8810393
21/06/17 12:30,06/21/2017,233.8618325
21/06/17 13:30,06/21/2017,336.592611
21/06/17 14:30,06/21/2017,365.0478163
21/06/17 15:30,06/21/2017,342.6303816
21/06/17 16:30,06/21/2017,352.0217643
21/06/17 17:30,06/21/2017,270.8340211
21/06/17 18:30,06/21/2017,283.221542
21/06/17 19:30,06/21/2017,203.2254103
21/06/17 20:30,06/21/2017,172.5086555
21/06/17 21:30,06/21/2017,159.4185138
21/06/17 22:30,06/21/2017,144.7503452
21/06/17 23:30,06/21/2017,90.33779654
22/06/17 0:30,06/22/2017,343.6273489
22/06/17 1:30,06/22/2017,423.2048979
22/06/17 2:30,06/22/2017,250.0779765
22/06/17 3:30,06/22/2017,142.6356694
22/06/17 4:30,06/22/2017,136.6592121
22/06/17 5:30,06/22/2017,176.6981042
22/06/17 6:30,06/22/2017,59.14433052
22/06/17 7:30,06/22/2017,48.70520606
22/06/17 8:30,06/22/2017,198.8271538
22/06/17 9:30,06/22/2017,179.6968855
22/06/17 10:30,06/22/2017,199.0454468
22/06/17 11:30,06/22/2017,206.1623424
22/06/17 12:30,06/22/2017,326.6427849
22/06/17 13:30,06/22/2017,209.2454354
22/06/17 14:30,06/22/2017,154.4177999
22/06/17 15:30,06/22/2017,229.3308026
22/06/17 16:30,06/22/2017,270.2476197
22/06/17 17:30,06/22/2017,168.0209477
22/06/17 20:00,06/22/2017,112.4564688
22/06/17 21:00,06/22/2017,112.3411586
22/06/17 22:00,06/22/2017,178.0629571
22/06/17 23:00,06/22/2017,141.3546548
23/06/17 0:00,06/23/2017,162.5696394
23/06/17 1:00,06/23/2017,534.4307658
23/06/17 2:00,06/23/2017,128.081474
23/06/17 3:00,06/23/2017,141.3758536
23/06/17 4:00,06/23/2017,96.08902138
23/06/17 5:00,06/23/2017,141.6996128
23/06/17 6:00,06/23/2017,111.4274056
23/06/17 7:00,06/23/2017,81.21622125
23/06/17 8:00,06/23/2017,111.0219726
23/06/17 9:00,06/23/2017,111.6797426
23/06/17 10:00,06/23/2017,161.4849301
23/06/17 11:00,06/23/2017,207.0732883
23/06/17 12:00,06/23/2017,167.6017215
23/06/17 13:00,06/23/2017,206.2361265
23/06/17 14:00,06/23/2017,144.5853389
23/06/17 15:00,06/23/2017,128.4762055
23/06/17 16:00,06/23/2017,158.2700929
