,date_time,date,power
2239,17/07/17 22:30,07/17/2017,201.5011051
2240,17/07/17 23:30,07/17/2017,97.31392341
2241,18/07/17 0:30,07/18/2017,101.4881193
2242,18/07/17 1:30,07/18/2017,182.0063015
2243,18/07/17 2:30,07/18/2017,320.3141315
2244,18/07/17 3:30,07/18/2017,256.4834403
2245,18/07/17 4:30,07/18/2017,290.992773
2246,18/07/17 5:30,07/18/2017,392.5681135
2247,18/07/17 6:30,07/18/2017,46.52533612
2248,18/07/17 7:30,07/18/2017,23.259186
2249,18/07/17 8:30,07/18/2017,160.0677054
2250,18/07/17 9:30,07/18/2017,26.35834331
2251,18/07/17 10:30,07/18/2017,268.172716
2252,18/07/17 11:30,07/18/2017,383.9731981
2253,18/07/17 12:30,07/18/2017,462.7356463
2254,18/07/17 13:30,07/18/2017,342.1225496
2255,18/07/17 14:30,07/18/2017,313.2096535
2256,18/07/17 15:30,07/18/2017,362.6951279
2257,18/07/17 16:30,07/18/2017,204.5473304
2258,18/07/17 17:30,07/18/2017,76.30615435
2259,18/07/17 18:30,07/18/2017,128.5320646
2260,18/07/17 19:30,07/18/2017,143.6789227
2261,18/07/17 20:30,07/18/2017,81.32839941
2262,18/07/17 21:30,07/18/2017,120.5789357
2263,18/07/17 22:30,07/18/2017,158.1243233
2264,18/07/17 23:30,07/18/2017,308.7098784
2265,19/07/17 0:30,07/19/2017,173.7970538
2266,19/07/17 1:30,07/19/2017,181.5588429
2267,19/07/17 2:30,07/19/2017,190.8802146
2268,19/07/17 3:30,07/19/2017,405.1047856
2269,19/07/17 4:30,07/19/2017,293.5602289
2270,19/07/17 5:30,07/19/2017,26.01256673
2271,19/07/17 6:30,07/19/2017,214.7910541
2272,19/07/17 7:30,07/19/2017,246.6164314
2273,19/07/17 8:30,07/19/2017,450.3129228
2274,19/07/17 9:30,07/19/2017,391.508715
2275,19/07/17 10:30,07/19/2017,538.4630912
2276,19/07/17 11:30,07/19/2017,369.6895313
2277,19/07/17 12:30,07/19/2017,169.6993851
2278,19/07/17 13:30,07/19/2017,340.2294132
2279,19/07/17 14:30,07/19/2017,325.2244577
2280,19/07/17 15:30,07/19/2017,279.2622083
2281,19/07/17 16:30,07/19/2017,228.4652933
2282,19/07/17 17:30,07/19/2017,139.6332711
2283,19/07/17 18:30,07/19/2017,126.463093
2284,19/07/17 19:30,07/19/2017,93.4616847
2285,19/07/17 20:30,07/19/2017,150.7420783
2286,19/07/17 21:30,07/19/2017,136.0820704
2287,19/07/17 22:30,07/19/2017,79.34753335
2288,19/07/17 23:30,07/19/2017,164.5148324
2289,20/07/17 0:30,07/20/2017,514.2605085
2290,20/07/17 1:30,07/20/2017,159.6002324
2291,20/07/17 2:30,07/20/2017,237.830528
2292,20/07/17 3:30,07/20/2017,271.4331412
2293,20/07/17 4:30,07/20/2017,328.1980905
2294,20/07/17 5:30,07/20/2017,49.4826921
2295,20/07/17 6:30,07/20/2017,42.98673345
2296,20/07/17 7:30,07/20/2017,265.2581166
2297,20/07/17 8:30,07/20/2017,856.7845183
2298,20/07/17 9:30,07/20/2017,212.8946043
2299,20/07/17 10:30,07/20/2017,247.8820591
2300,20/07/17 11:30,07/20/2017,397.857913
2301,20/07/17 12:30,07/20/2017,297.7010056
2302,20/07/17 13:30,07/20/2017,364.0759973
2303,20/07/17 14:30,07/20/2017,291.5973428
2304,20/07/17 15:30,07/20/2017,166.1474353
2305,20/07/17 16:30,07/20/2017,249.5910643
2306,20/07/17 17:30,07/20/2017,189.6546781
2307,20/07/17 18:30,07/20/2017,80.98119671
2308,20/07/17 19:30,07/20/2017,133.9592077
2309,20/07/17 20:30,07/20/2017,135.3617286
2310,20/07/17 21:30,07/20/2017,177.8411505
2311,20/07/17 22:30,07/20/2017,153.389715
2312,20/07/17 23:30,07/20/2017,126.5250306
2313,21/07/17 0:30,07/21/2017,722.4849928
2314,21/07/17 1:30,07/21/2017,102.8741753
2315,21/07/17 2:30,07/21/2017,234.4884833
2316,21/07/17 3:30,07/21/2017,108.4511772
2317,21/07/17 4:30,07/21/2017,42.6988947
2318,21/07/17 7:30,07/21/2017,90.53661274
2319,21/07/17 8:30,07/21/2017,256.3156134
2320,21/07/17 9:30,07/21/2017,146.098782
2321,21/07/17 10:30,07/21/2017,49.09463449
2322,21/07/17 11:30,07/21/2017,144.2626182
2323,21/07/17 12:30,07/21/2017,546.1893332
2324,21/07/17 13:30,07/21/2017,237.1887501
2325,21/07/17 14:30,07/21/2017,276.4464262
2326,21/07/17 15:30,07/21/2017,352.3626167
2327,21/07/17 16:30,07/21/2017,192.9952689
2328,21/07/17 17:30,07/21/2017,98.16789865
2329,21/07/17 18:30,07/21/2017,65.0057917
2330,21/07/17 19:30,07/21/2017,97.15034545
2331,21/07/17 20:30,07/21/2017,109.214671
2332,21/07/17 21:30,07/21/2017,82.6678893
2333,21/07/17 22:30,07/21/2017,61.87344046
2334,21/07/17 23:30,07/21/2017,107.0381364
2335,24/07/17 0:30,07/24/2017,328.3257493
2336,24/07/17 1:30,07/24/2017,835.8175743
2337,24/07/17 2:30,07/24/2017,189.22245
2338,24/07/17 3:30,07/24/2017,100.550977
2339,24/07/17 4:30,07/24/2017,128.1461325
2340,24/07/17 5:30,07/24/2017,117.2778664
2341,24/07/17 6:30,07/24/2017,92.15588212
2342,24/07/17 7:30,07/24/2017,45.41180679
2343,24/07/17 8:30,07/24/2017,196.0540591
2344,24/07/17 9:30,07/24/2017,123.7368086
2345,24/07/17 10:30,07/24/2017,138.6213911
2346,24/07/17 11:30,07/24/2017,175.2867925
2347,24/07/17 12:30,07/24/2017,142.0679324
2348,24/07/17 13:30,07/24/2017,207.5702986
2349,24/07/17 14:30,07/24/2017,183.8432867
2350,24/07/17 15:30,07/24/2017,140.910318
2351,24/07/17 16:30,07/24/2017,245.6909329
2352,24/07/17 17:30,07/24/2017,167.5083054
2353,24/07/17 18:30,07/24/2017,148.3240463
2354,24/07/17 19:30,07/24/2017,175.1549752
2355,24/07/17 20:30,07/24/2017,93.92446021
2356,24/07/17 21:30,07/24/2017,117.8753118
2357,24/07/17 22:30,07/24/2017,118.2770141
2358,24/07/17 23:30,07/24/2017,113.8937676
2359,25/07/17 0:30,07/25/2017,133.2055008
2360,25/07/17 1:30,07/25/2017,576.4476041
2361,25/07/17 2:30,07/25/2017,269.6454445
2362,25/07/17 3:30,07/25/2017,76.80056217
2363,25/07/17 4:30,07/25/2017,106.4409194
2364,25/07/17 5:30,07/25/2017,54.6502478
2365,25/07/17 6:30,07/25/2017,48.4534786
2366,25/07/17 7:30,07/25/2017,69.93992795
2367,25/07/17 8:30,07/25/2017,373.7709882
2368,25/07/17 9:30,07/25/2017,233.2550759
2369,25/07/17 10:30,07/25/2017,147.6705396
2370,25/07/17 11:30,07/25/2017,148.0499137
2371,25/07/17 12:30,07/25/2017,115.2174176
2372,25/07/17 13:30,07/25/2017,260.0155513
2373,25/07/17 14:30,07/25/2017,282.1124595
2374,25/07/17 15:30,07/25/2017,270.7883643
2375,25/07/17 16:30,07/25/2017,278.0327568
2376,25/07/17 17:30,07/25/2017,207.8046621
2377,25/07/17 18:30,07/25/2017,139.3428496
2378,25/07/17 19:30,07/25/2017,90.18410822
2379,25/07/17 20:30,07/25/2017,172.2739087
2380,25/07/17 21:30,07/25/2017,199.157214
2381,25/07/17 22:30,07/25/2017,101.3284997
2382,25/07/17 23:30,07/25/2017,120.9257918
2383,26/07/17 0:30,07/26/2017,407.5051443
2384,26/07/17 1:30,07/26/2017,661.5571912
2385,26/07/17 2:30,07/26/2017,350.2034874
2386,26/07/17 3:30,07/26/2017,119.0610801
2387,26/07/17 4:30,07/26/2017,108.8221054
2388,26/07/17 5:30,07/26/2017,103.152992
2389,26/07/17 6:30,07/26/2017,72.8604285
2390,26/07/17 7:30,07/26/2017,117.1890207
2391,26/07/17 8:30,07/26/2017,156.6062969
2392,26/07/17 9:30,07/26/2017,192.3482605
2393,26/07/17 10:30,07/26/2017,149.512002
2394,26/07/17 11:30,07/26/2017,94.0743113
2395,26/07/17 12:30,07/26/2017,366.8643369
2396,26/07/17 13:30,07/26/2017,237.8716324
2397,26/07/17 14:30,07/26/2017,208.486538
2398,26/07/17 15:30,07/26/2017,267.2320673
2399,26/07/17 16:30,07/26/2017,235.8850089
2400,26/07/17 17:30,07/26/2017,180.6731071
2401,26/07/17 18:30,07/26/2017,95.71122295
2402,26/07/17 19:30,07/26/2017,103.6747596
2403,26/07/17 20:30,07/26/2017,143.8013683
2404,26/07/17 21:30,07/26/2017,123.3781596
2405,26/07/17 22:30,07/26/2017,180.6515271
2406,26/07/17 23:30,07/26/2017,103.0566824
2407,27/07/17 0:30,07/27/2017,499.6821605
2408,27/07/17 1:30,07/27/2017,558.0904586
2409,27/07/17 2:30,07/27/2017,395.7310288
2410,27/07/17 3:30,07/27/2017,164.4348563
2411,27/07/17 4:30,07/27/2017,57.19112979
2412,27/07/17 5:30,07/27/2017,37.5014285
2413,27/07/17 6:30,07/27/2017,62.34253164
2414,27/07/17 7:30,07/27/2017,105.6426945
2415,27/07/17 8:30,07/27/2017,245.1217771
2416,27/07/17 9:30,07/27/2017,199.304595
2417,27/07/17 10:30,07/27/2017,199.096347
2418,27/07/17 11:30,07/27/2017,200.9941363
2419,27/07/17 12:30,07/27/2017,222.0668215
2420,27/07/17 13:30,07/27/2017,273.6810863
2421,27/07/17 14:30,07/27/2017,288.9356943
2422,27/07/17 15:30,07/27/2017,218.7976208
2423,27/07/17 16:30,07/27/2017,230.9242976
2424,27/07/17 17:30,07/27/2017,99.3426519
2425,27/07/17 18:30,07/27/2017,101.6564759
2426,27/07/17 19:30,07/27/2017,138.602791
2427,27/07/17 20:30,07/27/2017,133.2979919
2428,27/07/17 21:30,07/27/2017,85.74247696
2429,27/07/17 22:30,07/27/2017,94.28226545
2430,27/07/17 23:30,07/27/2017,158.0612321
2431,28/07/17 0:30,07/28/2017,244.9532265
2432,28/07/17 1:30,07/28/2017,498.046919
2433,28/07/17 2:30,07/28/2017,253.1467018
2434,28/07/17 3:30,07/28/2017,325.0805687
2435,28/07/17 4:30,07/28/2017,133.6208998
2436,28/07/17 5:30,07/28/2017,32.20556313
2437,28/07/17 6:30,07/28/2017,88.94710535
2438,28/07/17 7:30,07/28/2017,133.7639195
2439,28/07/17 8:30,07/28/2017,230.2637759
2440,28/07/17 9:30,07/28/2017,177.8114472
2441,28/07/17 10:30,07/28/2017,186.0989678
2442,28/07/17 11:30,07/28/2017,184.9301729
2443,28/07/17 12:30,07/28/2017,183.588647
2444,28/07/17 13:30,07/28/2017,185.7381085
2445,28/07/17 14:30,07/28/2017,225.510105
2446,28/07/17 15:30,07/28/2017,290.9159263
2447,28/07/17 16:30,07/28/2017,153.5582124
2448,28/07/17 17:30,07/28/2017,153.8843111
2449,28/07/17 18:30,07/28/2017,153.2416573
2450,28/07/17 19:30,07/28/2017,106.9620978
2451,28/07/17 20:30,07/28/2017,204.3972853
2452,28/07/17 21:30,07/28/2017,120.2110287
2453,28/07/17 22:30,07/28/2017,174.695937
2454,28/07/17 23:30,07/28/2017,181.1902392
2455,31/07/17 0:30,07/31/2017,502.7112937
2456,31/07/17 1:30,07/31/2017,409.7756104
2457,31/07/17 2:30,07/31/2017,201.0496408
2458,31/07/17 3:30,07/31/2017,120.3532473
2459,31/07/17 4:30,07/31/2017,142.487748
2460,31/07/17 5:30,07/31/2017,169.2663226
2461,31/07/17 6:30,07/31/2017,181.4694078
2462,31/07/17 7:30,07/31/2017,119.9600371
2463,31/07/17 8:30,07/31/2017,253.4107506
2464,31/07/17 9:30,07/31/2017,132.2899172
2465,31/07/17 10:30,07/31/2017,118.9732832
2466,31/07/17 11:30,07/31/2017,226.8065948
2467,31/07/17 12:30,07/31/2017,319.705159
2468,31/07/17 13:30,07/31/2017,210.4186996
2469,31/07/17 14:30,07/31/2017,312.5761688
2470,31/07/17 15:30,07/31/2017,224.6100375
2471,31/07/17 16:30,07/31/2017,250.4254295
2472,31/07/17 17:30,07/31/2017,218.4288422
2473,31/07/17 18:30,07/31/2017,112.725374
2474,31/07/17 19:30,07/31/2017,157.1693991
2475,31/07/17 20:30,07/31/2017,153.4411498
2476,31/07/17 21:30,07/31/2017,134.0554989
2477,31/07/17 22:30,07/31/2017,113.0508157
2478,31/07/17 23:30,07/31/2017,123.71806
2479,01/08/17 0:30,08/01/17,651.8261263
2480,01/08/17 1:30,08/01/17,345.5926138
2481,01/08/17 2:30,08/01/17,369.1889861
2482,01/08/17 3:30,08/01/17,221.3647824
2483,01/08/17 4:30,08/01/17,116.9418653
2484,01/08/17 5:30,08/01/17,179.3757626
2485,01/08/17 6:30,08/01/17,74.90390767
2486,01/08/17 7:30,08/01/17,51.31002248
2487,01/08/17 8:30,08/01/17,318.9861066
2488,01/08/17 9:30,08/01/17,172.2456805
2489,01/08/17 10:30,08/01/17,102.3002479
2490,01/08/17 14:30,08/01/17,4.560162363
2491,01/08/17 15:30,08/01/17,255.9994317
2492,01/08/17 16:30,08/01/17,199.5127309
2493,01/08/17 17:30,08/01/17,218.3476065
2494,01/08/17 18:30,08/01/17,132.1372286
2495,01/08/17 19:30,08/01/17,119.5938573
2496,01/08/17 20:30,08/01/17,143.1271255
2497,01/08/17 21:30,08/01/17,153.177202
2498,01/08/17 22:30,08/01/17,153.2178243
2499,01/08/17 23:30,08/01/17,122.3412217
2500,02/08/17 0:30,08/02/17,295.767385
2501,02/08/17 1:30,08/02/17,901.1040773
2502,02/08/17 2:30,08/02/17,410.1758035
2503,02/08/17 3:30,08/02/17,156.1168808
2504,02/08/17 4:30,08/02/17,125.0905406
2505,02/08/17 5:30,08/02/17,185.3729584
2506,02/08/17 6:30,08/02/17,59.67207472
2507,02/08/17 7:30,08/02/17,85.11972153
2508,02/08/17 8:30,08/02/17,267.2396193
2509,02/08/17 9:30,08/02/17,239.2360318
2510,02/08/17 10:30,08/02/17,193.3977051
2511,02/08/17 11:30,08/02/17,163.7983877
2512,02/08/17 12:30,08/02/17,276.7228989
2513,02/08/17 13:30,08/02/17,252.2069
2514,02/08/17 14:30,08/02/17,304.1313384
2515,02/08/17 15:30,08/02/17,382.5230927
2516,02/08/17 16:30,08/02/17,229.8134011
2517,02/08/17 17:30,08/02/17,125.2273531
2518,02/08/17 18:30,08/02/17,172.1198657
2519,02/08/17 19:30,08/02/17,140.9436153
2520,02/08/17 20:30,08/02/17,118.4631394
2521,02/08/17 21:30,08/02/17,130.8770743
2522,02/08/17 22:30,08/02/17,148.790995
2523,02/08/17 23:30,08/02/17,144.9463082
2524,03/08/17 0:30,08/03/17,439.4674999
2525,03/08/17 1:30,08/03/17,504.1592328
2526,03/08/17 2:30,08/03/17,290.8037423
2527,03/08/17 3:30,08/03/17,139.4410973
2528,03/08/17 4:30,08/03/17,159.5179243
2529,03/08/17 5:30,08/03/17,138.1886859
2530,03/08/17 6:30,08/03/17,86.97707537
2531,03/08/17 7:30,08/03/17,44.65794497
2532,03/08/17 8:30,08/03/17,484.348567
2533,03/08/17 9:30,08/03/17,129.7551642
2534,03/08/17 10:30,08/03/17,141.789216
2535,03/08/17 11:30,08/03/17,116.4497617
2536,03/08/17 12:30,08/03/17,312.8895698
2537,03/08/17 13:30,08/03/17,606.6778593
2538,03/08/17 14:30,08/03/17,280.843997
2539,03/08/17 15:30,08/03/17,308.924768
2540,03/08/17 16:30,08/03/17,292.928001
2541,03/08/17 17:30,08/03/17,230.7776571
2542,03/08/17 18:30,08/03/17,200.705604
2543,03/08/17 19:30,08/03/17,156.5696592
2544,03/08/17 20:30,08/03/17,138.7663341
2545,03/08/17 21:30,08/03/17,137.5525119
2546,03/08/17 22:30,08/03/17,131.1086678
2547,03/08/17 23:30,08/03/17,134.7065521
2548,04/08/17 0:30,08/04/17,531.8879951
2549,04/08/17 1:30,08/04/17,552.8770081
2550,04/08/17 2:30,08/04/17,310.0749456
2551,04/08/17 3:30,08/04/17,137.4734777
2552,04/08/17 4:30,08/04/17,142.4870384
2553,04/08/17 5:30,08/04/17,120.0768816
2554,04/08/17 6:30,08/04/17,84.78960584
2555,04/08/17 7:30,08/04/17,132.4603094
2556,04/08/17 8:30,08/04/17,325.2615532
2557,04/08/17 9:30,08/04/17,140.0499319
2558,04/08/17 10:30,08/04/17,160.024154
2559,04/08/17 11:30,08/04/17,152.5280643
2560,04/08/17 12:30,08/04/17,217.6350349
2561,04/08/17 13:30,08/04/17,298.7212585
2562,04/08/17 14:30,08/04/17,280.9936883
2563,04/08/17 15:30,08/04/17,334.3941675
2564,04/08/17 16:30,08/04/17,289.5171379
2565,04/08/17 17:30,08/04/17,234.490341
2566,04/08/17 18:30,08/04/17,165.2736277
2567,04/08/17 19:30,08/04/17,162.2421428
2568,04/08/17 20:30,08/04/17,146.6262797
2569,04/08/17 21:30,08/04/17,126.9981097
2570,04/08/17 22:30,08/04/17,127.4209566
2571,04/08/17 23:30,08/04/17,127.4320546
2572,07/08/17 0:30,08/07/17,152.0507506
2573,07/08/17 1:30,08/07/17,622.8620765
2574,07/08/17 2:30,08/07/17,252.1803268
2575,07/08/17 3:30,08/07/17,192.9621593
2576,07/08/17 4:30,08/07/17,204.929844
2577,07/08/17 5:30,08/07/17,196.2589426
2578,07/08/17 6:30,08/07/17,180.8428917
2579,07/08/17 7:30,08/07/17,124.0429311
2580,07/08/17 8:30,08/07/17,239.3037079
2581,07/08/17 9:30,08/07/17,133.2612914
2582,07/08/17 10:30,08/07/17,142.8475966
2583,07/08/17 11:30,08/07/17,191.118107
2584,07/08/17 12:30,08/07/17,210.8800485
2585,07/08/17 13:30,08/07/17,650.9370066
2586,07/08/17 14:30,08/07/17,792.8150633
2587,07/08/17 15:30,08/07/17,273.7154012
2588,07/08/17 16:30,08/07/17,173.4300349
2589,07/08/17 17:30,08/07/17,172.39296
2590,07/08/17 18:30,08/07/17,146.6046485
2591,07/08/17 19:30,08/07/17,139.1821376
2592,07/08/17 20:30,08/07/17,129.3351399
2593,07/08/17 21:30,08/07/17,120.1979562
2594,07/08/17 22:30,08/07/17,120.1458705
2595,07/08/17 23:30,08/07/17,119.2857872
2596,08/08/17 0:30,08/08/17,501.0957266
2597,08/08/17 1:30,08/08/17,325.6738155
2598,08/08/17 2:30,08/08/17,307.1393312
2599,08/08/17 3:30,08/08/17,90.93112441
2600,08/08/17 4:30,08/08/17,96.51640241
2601,08/08/17 5:30,08/08/17,167.5886645
2602,08/08/17 6:30,08/08/17,64.55523908
2603,08/08/17 7:30,08/08/17,100.5796016
2604,08/08/17 8:30,08/08/17,237.3126779
2605,08/08/17 9:30,08/08/17,124.3221981
2606,08/08/17 10:30,08/08/17,129.9196172
2607,08/08/17 11:30,08/08/17,128.5668043
2608,08/08/17 12:30,08/08/17,291.1776002
2609,08/08/17 13:30,08/08/17,351.9091004
2610,08/08/17 14:30,08/08/17,344.0276834
2611,08/08/17 15:30,08/08/17,220.7655472
2612,08/08/17 16:30,08/08/17,230.375159
2613,08/08/17 17:30,08/08/17,192.2326633
2614,08/08/17 18:30,08/08/17,143.6517637
2615,08/08/17 19:30,08/08/17,140.9157226
2616,08/08/17 20:30,08/08/17,135.4662117
2617,08/08/17 21:30,08/08/17,133.0142603
2618,08/08/17 22:30,08/08/17,130.8968009
2619,08/08/17 23:30,08/08/17,131.4464109
2620,09/08/17 0:30,08/09/17,466.9893647
2621,09/08/17 1:30,08/09/17,925.9109602
2622,09/08/17 2:30,08/09/17,379.0593481
2623,09/08/17 3:30,08/09/17,117.485829
2624,09/08/17 4:30,08/09/17,72.48534233
2625,09/08/17 5:30,08/09/17,87.58259327
2626,09/08/17 6:30,08/09/17,88.84038299
2627,09/08/17 10:30,08/09/17,11.79869798
2628,09/08/17 11:30,08/09/17,138.6094363
2629,09/08/17 12:30,08/09/17,271.8260324
2630,09/08/17 13:30,08/09/17,278.1608586
2631,09/08/17 14:30,08/09/17,252.568259
2632,09/08/17 15:30,08/09/17,293.8770018
2633,09/08/17 16:30,08/09/17,271.5883772
2634,09/08/17 17:30,08/09/17,199.4136804
2635,09/08/17 18:30,08/09/17,212.9501535
2636,09/08/17 19:30,08/09/17,143.2137194
2637,09/08/17 20:30,08/09/17,150.872576
2638,09/08/17 21:30,08/09/17,150.2602425
2639,09/08/17 22:30,08/09/17,145.6160565
2640,09/08/17 23:30,08/09/17,186.0297028
2641,10/08/17 0:30,08/10/17,205.3802444
2642,10/08/17 1:30,08/10/17,707.2297969
2643,10/08/17 2:30,08/10/17,363.9912351
2644,10/08/17 3:30,08/10/17,166.3200078
2645,10/08/17 4:30,08/10/17,116.7637923
2646,10/08/17 5:30,08/10/17,186.6367565
2647,10/08/17 6:30,08/10/17,65.16931946
2648,10/08/17 7:30,08/10/17,64.32280364
2649,10/08/17 8:30,08/10/17,225.5059378
2650,10/08/17 9:30,08/10/17,213.814437
2651,10/08/17 10:30,08/10/17,198.3350002
2652,10/08/17 11:30,08/10/17,241.5238797
2653,10/08/17 12:30,08/10/17,111.4484849
2654,10/08/17 13:30,08/10/17,221.7329602
2655,10/08/17 14:30,08/10/17,136.4499649
2656,10/08/17 15:30,08/10/17,243.4653311
2657,10/08/17 16:30,08/10/17,215.9343577
2658,10/08/17 17:30,08/10/17,110.6563258
2659,10/08/17 18:30,08/10/17,132.2859712
2660,10/08/17 19:30,08/10/17,123.95086
2661,10/08/17 20:30,08/10/17,153.0193203
2662,10/08/17 21:30,08/10/17,125.5614013
2663,10/08/17 22:30,08/10/17,123.3972825
2664,10/08/17 23:30,08/10/17,146.801758
2665,11/08/17 0:30,08/11/17,545.7845995
2666,11/08/17 1:30,08/11/17,255.2097762
2667,11/08/17 2:30,08/11/17,308.1096868
2668,11/08/17 3:30,08/11/17,48.29657789
2669,11/08/17 4:30,08/11/17,42.77879059
2670,11/08/17 5:30,08/11/17,53.87503312
2671,11/08/17 6:30,08/11/17,118.3408465
2672,11/08/17 7:30,08/11/17,179.591671
2673,11/08/17 8:30,08/11/17,269.4380025
2674,11/08/17 9:30,08/11/17,150.3052486
2675,11/08/17 10:30,08/11/17,156.0482783
2676,11/08/17 11:30,08/11/17,157.14592
2677,11/08/17 12:30,08/11/17,255.3654234
2678,11/08/17 13:30,08/11/17,242.5102574
2679,11/08/17 14:30,08/11/17,174.210454
2680,11/08/17 15:30,08/11/17,204.5662867
2681,11/08/17 16:30,08/11/17,121.6622802
2682,11/08/17 17:30,08/11/17,140.1552183
2683,11/08/17 18:30,08/11/17,174.1922434
2684,11/08/17 19:30,08/11/17,106.3486816
2685,11/08/17 20:30,08/11/17,100.4677907
2686,11/08/17 21:30,08/11/17,98.1295233
2687,11/08/17 22:30,08/11/17,92.25049594
2688,11/08/17 23:30,08/11/17,105.28994
2689,14/08/17 0:30,08/14/2017,169.7693021
2690,14/08/17 1:30,08/14/2017,131.8106023
2691,14/08/17 2:30,08/14/2017,357.370409
2692,14/08/17 3:30,08/14/2017,85.81777777
2693,14/08/17 4:30,08/14/2017,219.3621152
2694,14/08/17 5:30,08/14/2017,289.6321755
2695,14/08/17 6:30,08/14/2017,265.2005223
2696,14/08/17 7:30,08/14/2017,264.8725356
2697,14/08/17 8:30,08/14/2017,480.3799435
2698,14/08/17 9:30,08/14/2017,261.423825
2699,14/08/17 10:30,08/14/2017,169.5563515
2700,14/08/17 11:30,08/14/2017,209.6867358
2701,14/08/17 12:30,08/14/2017,366.4917474
2702,14/08/17 13:30,08/14/2017,269.3599807
2703,14/08/17 14:30,08/14/2017,272.1930764
2704,14/08/17 15:30,08/14/2017,274.968257
2705,14/08/17 16:30,08/14/2017,216.6205666
2706,14/08/17 17:30,08/14/2017,215.3886122
2707,14/08/17 18:30,08/14/2017,129.923589
2708,14/08/17 19:30,08/14/2017,119.1105746
2709,14/08/17 20:30,08/14/2017,189.7840519
2710,14/08/17 21:30,08/14/2017,152.1521067
2711,14/08/17 22:30,08/14/2017,134.3657254
2712,14/08/17 23:30,08/14/2017,129.9920458
2713,15/08/17 0:30,08/15/2017,126.9416529
2714,15/08/17 1:30,08/15/2017,113.8419585
2715,15/08/17 2:30,08/15/2017,154.5246652
2716,15/08/17 3:30,08/15/2017,123.9568722
2717,15/08/17 4:30,08/15/2017,505.590876
2718,15/08/17 5:30,08/15/2017,203.9935753
2719,15/08/17 6:30,08/15/2017,282.8878446
2720,15/08/17 7:30,08/15/2017,184.5491081
2721,15/08/17 8:30,08/15/2017,230.3171604
2722,15/08/17 9:30,08/15/2017,127.760337
2723,15/08/17 10:30,08/15/2017,455.0283894
2724,15/08/17 11:30,08/15/2017,589.1939467
2725,15/08/17 12:30,08/15/2017,227.8874474
2726,15/08/17 13:30,08/15/2017,220.0297588
2727,15/08/17 14:30,08/15/2017,290.1071613
2728,15/08/17 15:30,08/15/2017,255.223126
2729,15/08/17 16:30,08/15/2017,248.5538852
2730,15/08/17 17:30,08/15/2017,135.7556371
2731,15/08/17 18:30,08/15/2017,113.3948204
2732,15/08/17 19:30,08/15/2017,113.1582485
2733,15/08/17 20:30,08/15/2017,121.5937549
2734,15/08/17 21:30,08/15/2017,136.1342918
2735,15/08/17 22:30,08/15/2017,135.6813913
2736,15/08/17 23:30,08/15/2017,132.0488695
2737,16/08/17 0:30,08/16/2017,111.2682787
2738,16/08/17 1:30,08/16/2017,693.549778
2739,16/08/17 2:30,08/16/2017,326.3395309
2740,16/08/17 3:30,08/16/2017,70.2339576
2741,16/08/17 4:30,08/16/2017,73.7507354
2742,16/08/17 5:30,08/16/2017,63.4323709
2743,16/08/17 6:30,08/16/2017,60.2185933
2744,16/08/17 7:30,08/16/2017,68.14066872
2745,16/08/17 8:30,08/16/2017,231.2878546
2746,16/08/17 9:30,08/16/2017,131.2769465
2747,16/08/17 10:30,08/16/2017,141.9055898
2748,16/08/17 11:30,08/16/2017,132.8952733
2749,16/08/17 12:30,08/16/2017,250.207831
2750,16/08/17 13:30,08/16/2017,286.4804032
2751,16/08/17 14:30,08/16/2017,333.3528902
2752,16/08/17 15:30,08/16/2017,290.9376578
2753,16/08/17 16:30,08/16/2017,170.5163578
2754,16/08/17 17:30,08/16/2017,116.7346925
2755,16/08/17 18:30,08/16/2017,108.8859204
2756,16/08/17 19:30,08/16/2017,121.6187925
2757,16/08/17 20:30,08/16/2017,135.2384518
2758,16/08/17 21:30,08/16/2017,130.3906346
2759,16/08/17 22:30,08/16/2017,130.480303
2760,16/08/17 23:30,08/16/2017,127.970546
2761,17/08/17 0:30,08/17/2017,394.7653462
2762,17/08/17 1:30,08/17/2017,776.1394279
2763,17/08/17 2:30,08/17/2017,346.2740457
2764,17/08/17 3:30,08/17/2017,122.0046149
2765,17/08/17 4:30,08/17/2017,140.1389439
2766,17/08/17 5:30,08/17/2017,114.4522211
2767,17/08/17 6:30,08/17/2017,84.54609398
2768,17/08/17 7:30,08/17/2017,108.4831842
2769,17/08/17 8:30,08/17/2017,203.7424985
2770,17/08/17 9:30,08/17/2017,143.4377237
2771,17/08/17 10:30,08/17/2017,138.9737245
2772,17/08/17 11:30,08/17/2017,166.7213841
2773,17/08/17 12:30,08/17/2017,126.0254406
2774,17/08/17 13:30,08/17/2017,269.2507224
2775,17/08/17 14:30,08/17/2017,280.2519203
2776,17/08/17 15:30,08/17/2017,374.6711658
2777,17/08/17 16:30,08/17/2017,213.4990408
2778,17/08/17 17:30,08/17/2017,208.7905614
2779,17/08/17 18:30,08/17/2017,154.4591138
2780,17/08/17 19:30,08/17/2017,150.206015
2781,17/08/17 20:30,08/17/2017,144.585014
2782,17/08/17 21:30,08/17/2017,140.4477684
2783,17/08/17 22:30,08/17/2017,136.7370536
2784,17/08/17 23:30,08/17/2017,132.8741121
2785,18/08/17 0:30,08/18/2017,511.6529557
2786,18/08/17 1:30,08/18/2017,318.8624287
