TS,V1,V2,V3,W1,W2,W3,Virtual_Apartment,date_time,day,date,time,power
1502717400,238.1877046,241.7419867,240.956857,124.2458354,52.94292259,92.17122271,3,14/08/17 13:30,4,08/14/2017,13:30:00,269.3599807
1502721000,238.8151749,242.1687076,240.1182383,95.31439869,92.0109771,84.8677006,3,14/08/17 14:30,4,08/14/2017,14:30:00,272.1930764
1502724600,238.8277838,241.1504412,240.6008347,68.35241427,127.1468419,79.46900083,3,14/08/17 15:30,4,08/14/2017,15:30:00,274.968257
1502728200,233.003369,238.7986574,240.0537778,27.25508906,113.5769358,75.78854173,3,14/08/17 16:30,4,08/14/2017,16:30:00,216.6205666
1502731800,237.434474,240.7127067,238.8352776,35.7239326,104.5306904,75.13398919,3,14/08/17 17:30,4,08/14/2017,17:30:00,215.3886122
1502735400,237.9524155,240.4047027,239.2069693,39.01910755,30.04601341,60.85846804,3,14/08/17 18:30,4,08/14/2017,18:30:00,129.923589
1502739000,240.5629916,243.5182488,241.6620485,37.03218119,34.61404291,47.46435051,3,14/08/17 19:30,4,08/14/2017,19:30:00,119.1105746
1502742600,240.4117637,243.1515645,240.9581574,37.40022137,34.57908489,117.8047456,3,14/08/17 20:30,4,08/14/2017,20:30:00,189.7840519
1502746200,239.7466241,242.2121614,240.2924178,37.16503539,34.36687808,80.62019324,3,14/08/17 21:30,4,08/14/2017,21:30:00,152.1521067
1502749800,238.1075272,243.021089,241.0616858,36.69441079,34.00439807,63.66691658,3,14/08/17 22:30,4,08/14/2017,22:30:00,134.3657254
1502753400,238.3483619,240.5713623,238.1835952,36.59685703,34.11261772,59.282571,3,14/08/17 23:30,4,08/14/2017,23:30:00,129.9920458
1502757000,237.0767316,238.8587566,236.8779998,36.3145006,33.56442312,57.06272914,3,15/08/17 0:30,5,08/15/2017,0:30:00,126.9416529
1502760600,238.4593058,239.601286,237.605588,49.66202362,6.788233,57.39170186,3,15/08/17 1:30,5,08/15/2017,1:30:00,113.8419585
1502764200,236.7533283,238.4744301,236.4475144,86.88793352,0,67.63673172,3,15/08/17 2:30,5,08/15/2017,2:30:00,154.5246652
1502767800,233.2362989,234.4310155,234.3887267,72.73251633,2.027897874,49.19645801,3,15/08/17 3:30,5,08/15/2017,3:30:00,123.9568722
1502771400,232.1421327,235.2144491,233.6035142,51.76939865,6.770176999,447.0513003,3,15/08/17 4:30,5,08/15/2017,4:30:00,505.590876
1502775000,226.3473387,233.506274,232.9689238,34.08012761,62.18069106,107.7327567,3,15/08/17 5:30,5,08/15/2017,5:30:00,203.9935753
1502778600,227.9442397,234.7914552,234.4180085,26.03423873,79.54210512,177.3115008,3,15/08/17 6:30,5,08/15/2017,6:30:00,282.8878446
1502782200,233.908543,235.4131835,235.2629341,46.88418571,54.37554756,83.2893748,3,15/08/17 7:30,5,08/15/2017,7:30:00,184.5491081
1502785800,235.0376792,237.8601342,236.1858266,114.9497501,36.4245546,78.94285565,3,15/08/17 8:30,5,08/15/2017,8:30:00,230.3171604
1502789400,234.8063087,237.9040281,236.2723652,35.61400851,16.19693513,75.94939336,3,15/08/17 9:30,5,08/15/2017,9:30:00,127.760337
1502793000,235.6334802,238.2526556,237.1475399,35.35642115,309.1562567,110.5157115,3,15/08/17 10:30,5,08/15/2017,10:30:00,455.0283894
1502796600,231.8119519,234.6582524,237.0230664,24.96243386,17.48521348,546.7462993,3,15/08/17 11:30,5,08/15/2017,11:30:00,589.1939467
1502800200,231.9265017,237.2014137,235.6381338,16.70911114,78.42691249,132.7514237,3,15/08/17 12:30,5,08/15/2017,12:30:00,227.8874474
1502803800,230.2004938,232.954104,232.3043863,16.5814107,84.37859206,119.069756,3,15/08/17 13:30,5,08/15/2017,13:30:00,220.0297588
1502807400,229.5494997,233.2843779,230.4752971,7.023708604,95.22718298,187.8562697,3,15/08/17 14:30,5,08/15/2017,14:30:00,290.1071613
1502811000,229.963334,233.8408098,232.8465642,0.000805983,109.3907849,145.8315351,3,15/08/17 15:30,5,08/15/2017,15:30:00,255.223126
1502814600,231.4906241,234.762411,233.8969845,36.42861423,51.71501402,160.4102569,3,15/08/17 16:30,5,08/15/2017,16:30:00,248.5538852
1502818200,232.8465083,236.3586845,235.0275653,38.12598667,32.06182198,65.5678285,3,15/08/17 17:30,5,08/15/2017,17:30:00,135.7556371
1502821800,236.2601513,239.0989662,238.0494222,31.6298706,33.41282315,48.35212664,3,15/08/17 18:30,5,08/15/2017,18:30:00,113.3948204
1502825400,239.142512,241.9403867,240.3400505,32.17579422,34.63804128,46.34441299,3,15/08/17 19:30,5,08/15/2017,19:30:00,113.1582485
1502829000,240.8156675,243.7640678,241.6020585,32.46996781,35.37754089,53.74624619,3,15/08/17 20:30,5,08/15/2017,20:30:00,121.5937549
1502832600,239.3523402,245.6990963,243.9792301,32.49553048,34.82224342,68.81651793,3,15/08/17 21:30,5,08/15/2017,21:30:00,136.1342918
1502836200,242.2517693,245.1026451,242.730018,32.85495387,35.40559428,67.42084318,3,15/08/17 22:30,5,08/15/2017,22:30:00,135.6813913
1502839800,240.276166,242.7323064,240.2267694,32.51649742,34.75922459,64.77314748,3,15/08/17 23:30,5,08/15/2017,23:30:00,132.0488695
1502843400,232.845131,233.8097667,238.0169558,30.91559416,14.56886068,65.78382382,3,16/08/17 0:30,6,08/16/2017,0:30:00,111.2682787
1502847000,229.6314935,230.9450862,230.5962466,13.45000515,502.8593245,177.2404484,3,16/08/17 1:30,6,08/16/2017,1:30:00,693.549778
1502850600,232.7512953,234.0410812,234.6195454,109.2081765,0.037458598,217.0938959,3,16/08/17 2:30,6,08/16/2017,2:30:00,326.3395309
1502854200,229.7922824,231.7424173,236.1726986,5.953883155,0.013656302,64.26641814,3,16/08/17 3:30,6,08/16/2017,3:30:00,70.2339576
1502857800,227.0819136,229.6916389,230.0936547,0,0,73.7507354,3,16/08/17 4:30,6,08/16/2017,4:30:00,73.7507354
1502861400,226.3535517,227.6639443,233.2921477,0.009739977,0.029219932,63.39341099,3,16/08/17 5:30,6,08/16/2017,5:30:00,63.4323709
1502865000,232.5159798,234.8715557,234.5415297,0.002385321,4.284600102,55.93160788,3,16/08/17 6:30,6,08/16/2017,6:30:00,60.2185933
1502868600,241.2660159,242.6145278,242.3204535,0,0,68.14066872,3,16/08/17 7:30,6,08/16/2017,7:30:00,68.14066872
1502872200,234.6301992,237.0925705,236.6095612,14.46468204,70.86437696,145.9587956,3,16/08/17 8:30,6,08/16/2017,8:30:00,231.2878546
1502875800,235.5890815,238.3058461,237.7248336,0,73.90800112,57.36894536,3,16/08/17 9:30,6,08/16/2017,9:30:00,131.2769465
1502879400,233.5927719,240.1782422,239.6661988,0.005075703,73.18677717,68.71373695,3,16/08/17 10:30,6,08/16/2017,10:30:00,141.9055898
1502883000,239.6313482,243.5027997,240.4870252,0.00048341,57.82081922,75.07397066,3,16/08/17 11:30,6,08/16/2017,11:30:00,132.8952733
1502886600,240.608305,242.0992665,241.1643092,85.73440609,19.08968033,145.3837446,3,16/08/17 12:30,6,08/16/2017,12:30:00,250.207831
1502890200,236.3078988,241.4918278,241.2984476,0.305229391,114.6403469,171.5348269,3,16/08/17 13:30,6,08/16/2017,13:30:00,286.4804032
1502893800,239.9442839,242.3610501,241.7859903,70.2758307,118.0219603,145.0550992,3,16/08/17 14:30,6,08/16/2017,14:30:00,333.3528902
1502897400,232.6405686,235.3551917,234.7242268,15.19954334,116.2326773,159.5054371,3,16/08/17 15:30,6,08/16/2017,15:30:00,290.9376578
1502901000,231.2148011,237.3543571,236.6170748,91.54256907,0.019717484,78.95407124,3,16/08/17 16:30,6,08/16/2017,16:30:00,170.5163578
1502904600,233.3025931,236.1264858,238.6336002,34.46434233,0.019380035,82.25097014,3,16/08/17 17:30,6,08/16/2017,17:30:00,116.7346925
1502908200,237.0167419,240.0365391,238.9904989,35.16675388,0,73.71916654,3,16/08/17 18:30,6,08/16/2017,18:30:00,108.8859204
1502911800,240.0813514,242.9125109,241.6582745,38.57743493,12.06468731,70.97667028,3,16/08/17 19:30,6,08/16/2017,19:30:00,121.6187925
1502915400,241.4103032,244.1438262,242.792781,36.69873578,34.60887218,63.93084386,3,16/08/17 20:30,6,08/16/2017,20:30:00,135.2384518
1502919000,239.7023551,242.5037723,241.0926202,36.03626643,33.71736162,60.63700656,3,16/08/17 21:30,6,08/16/2017,21:30:00,130.3906346
1502922600,240.1917143,242.9207068,240.9272678,36.00072248,33.94718178,60.53239871,3,16/08/17 22:30,6,08/16/2017,22:30:00,130.480303
1502926200,238.4620426,240.5855384,238.4026292,36.00172536,33.54653282,58.42228783,3,16/08/17 23:30,6,08/16/2017,23:30:00,127.970546
1502929800,236.3597414,237.2604114,235.6351368,46.54742159,51.16950767,297.048417,3,17/08/17 0:30,7,08/17/2017,0:30:00,394.7653462
1502933400,229.7884237,230.9492251,231.0515198,55.17702354,592.9387582,128.0236462,3,17/08/17 1:30,7,08/17/2017,1:30:00,776.1394279
1502937000,236.0633167,238.2872247,237.4321913,42.17096135,3.021004588,301.0820797,3,17/08/17 2:30,7,08/17/2017,2:30:00,346.2740457
1502940600,232.6791835,234.5601304,233.8406715,0,0,122.0046149,3,17/08/17 3:30,7,08/17/2017,3:30:00,122.0046149
1502944200,228.2032151,230.5779838,230.0367867,0,0,140.1389439,3,17/08/17 4:30,7,08/17/2017,4:30:00,140.1389439
1502947800,231.1719887,233.4973076,233.5330692,3.752534784,20.84684998,89.85283631,3,17/08/17 5:30,7,08/17/2017,5:30:00,114.4522211
1502951400,235.3631302,236.6065477,236.7706482,0,0,84.54609398,3,17/08/17 6:30,7,08/17/2017,6:30:00,84.54609398
1502955000,239.0855777,241.3331485,240.6710752,0.184202849,0,108.2989814,3,17/08/17 7:30,7,08/17/2017,7:30:00,108.4831842
1502958600,232.9422254,238.8176332,238.808609,29.55860913,59.83055198,114.3533374,3,17/08/17 8:30,7,08/17/2017,8:30:00,203.7424985
1502962200,235.7543151,238.2773582,237.9022688,0,68.18196077,75.25576294,3,17/08/17 9:30,7,08/17/2017,9:30:00,143.4377237
1502965800,236.2941405,238.4206056,237.7800664,0,73.35226334,65.62146113,3,17/08/17 10:30,7,08/17/2017,10:30:00,138.9737245
1502969400,239.1990856,241.464158,240.1365024,17.88585066,35.04241792,113.7931155,3,17/08/17 11:30,7,08/17/2017,11:30:00,166.7213841
1502973000,239.214274,241.7793515,240.9866604,7.926472969,0.297710416,117.8012572,3,17/08/17 12:30,7,08/17/2017,12:30:00,126.0254406
1502976600,237.5854096,242.2129218,241.3215253,45.42596646,43.38231579,180.4424401,3,17/08/17 13:30,7,08/17/2017,13:30:00,269.2507224
1502980200,237.581536,240.4918237,239.2704267,83.08321291,104.6737647,92.49494262,3,17/08/17 14:30,7,08/17/2017,14:30:00,280.2519203
1502983800,229.8706422,232.7870069,234.6713965,173.1347989,87.95972562,113.5766413,3,17/08/17 15:30,7,08/17/2017,15:30:00,374.6711658
1502987400,232.0596632,236.7849499,235.9118206,41.21581257,32.15680871,140.1264196,3,17/08/17 16:30,7,08/17/2017,16:30:00,213.4990408
1502991000,236.0236195,240.0727798,238.3117775,35.70994289,37.74772919,135.3328893,3,17/08/17 17:30,7,08/17/2017,17:30:00,208.7905614
1502994600,238.9998818,241.8972075,240.5097637,35.96219252,37.82633342,80.67058782,3,17/08/17 18:30,7,08/17/2017,18:30:00,154.4591138
1502998200,239.3227365,242.9021607,240.4607888,36.11701769,38.26712714,75.82187022,3,17/08/17 19:30,7,08/17/2017,19:30:00,150.206015
1503001800,241.386467,245.2466063,242.6422475,36.22279158,38.37748737,69.98473508,3,17/08/17 20:30,7,08/17/2017,20:30:00,144.585014
1503005400,240.6120801,243.6499225,241.3665508,36.28307966,38.31656219,65.8481265,3,17/08/17 21:30,7,08/17/2017,21:30:00,140.4477684
1503009000,239.2817848,242.093878,239.5316171,35.83919182,37.8960375,63.00182429,3,17/08/17 22:30,7,08/17/2017,22:30:00,136.7370536
1503012600,236.1396932,238.3436324,236.0567165,35.44284558,37.37714701,60.05411947,3,17/08/17 23:30,7,08/17/2017,23:30:00,132.8741121
1503016200,231.7106569,232.5655973,231.421819,63.33167481,185.0872065,263.2340744,3,18/08/17 0:30,8,08/18/2017,0:30:00,511.6529557
1503019800,230.4612268,232.1709475,230.8512581,35.82834438,152.00452,131.0295643,3,18/08/17 1:30,8,08/18/2017,1:30:00,318.8624287
1503023400,236.8574043,238.665703,237.8016014,7.944844433,219.6877439,114.7248252,3,18/08/17 2:30,8,08/18/2017,2:30:00,342.3574136
1503027000,229.4413647,230.9127235,230.4739116,102.7718645,0.002686176,243.8677356,3,18/08/17 3:30,8,08/18/2017,3:30:00,346.6422863
1503030600,228.3744414,229.5056067,230.7324473,21.62228919,0,129.431381,3,18/08/17 4:30,8,08/18/2017,4:30:00,151.0536702
1503034200,230.3184569,232.219098,232.5410307,3.930360794,20.19237344,80.48415081,3,18/08/17 5:30,8,08/18/2017,5:30:00,104.606885
1503037800,231.6332086,233.1224644,235.3945424,0.000810999,0.002432998,67.26604763,3,18/08/17 6:30,8,08/18/2017,6:30:00,67.26929163
1503041400,235.8491792,237.9006554,243.0528557,0.004656011,0.013968032,67.06890288,3,18/08/17 7:30,8,08/18/2017,7:30:00,67.08752692
1503045000,236.3709624,239.0240495,237.5500353,77.09831672,34.16447194,142.4674697,3,18/08/17 8:30,8,08/18/2017,8:30:00,253.7302584
1503048600,235.1688259,237.508308,238.0396061,19.47986533,41.09219226,100.0880937,3,18/08/17 9:30,8,08/18/2017,9:30:00,160.6601513
1503052200,235.1899188,237.4351954,239.6644613,0.001874392,40.1387466,103.5187261,3,18/08/17 10:30,8,08/18/2017,10:30:00,143.6593471
1503055800,238.6663541,240.8152104,240.5879299,0.000486911,39.66676434,134.1257317,3,18/08/17 11:30,8,08/18/2017,11:30:00,173.792983
1503059400,238.787511,241.2970033,240.4770596,10.27133363,10.84435512,100.0776634,3,18/08/17 12:30,8,08/18/2017,12:30:00,121.1933521
1503063000,239.9194468,242.4070422,241.906015,98.52534808,78.68502134,155.3826248,3,18/08/17 13:30,8,08/18/2017,13:30:00,332.5929942
1503066600,240.0229168,241.974087,241.5372431,104.0223819,91.16434688,150.7828843,3,18/08/17 14:30,8,08/18/2017,14:30:00,345.9696131
1503070200,239.025711,243.8694524,243.0689317,0.001829706,4.64729207,122.3541626,3,18/08/17 15:30,8,08/18/2017,15:30:00,127.0032844
1503073800,241.6232909,243.9133799,242.5245794,0,0,143.9705807,3,18/08/17 16:30,8,08/18/2017,16:30:00,143.9705807
1503077400,238.0024842,240.7191078,240.1726248,0,0,137.1003586,3,18/08/17 17:30,8,08/18/2017,17:30:00,137.1003586
1503081000,231.5043677,233.7251528,233.261175,10.04427235,11.77082902,95.08915998,3,18/08/17 18:30,8,08/18/2017,18:30:00,116.9042613
1503084600,233.9669271,236.2349406,235.7287094,31.69314795,32.29701693,81.77660347,3,18/08/17 19:30,8,08/18/2017,19:30:00,145.7667684
1503088200,228.0134675,238.71675,237.8926596,30.03646229,31.83048469,75.45718516,3,18/08/17 20:30,8,08/18/2017,20:30:00,137.3241321
1503091800,235.2286326,239.589082,237.8239828,31.47971195,33.09317222,69.7096781,3,18/08/17 21:30,8,08/18/2017,21:30:00,134.2825623
1503095400,236.3870128,238.8539078,236.7762084,31.60322919,33.46648203,67.91387194,3,18/08/17 22:30,8,08/18/2017,22:30:00,132.9835832
1503099000,230.447355,236.8309278,234.7189693,30.35454876,32.12092939,62.55656796,3,18/08/17 23:30,8,08/18/2017,23:30:00,125.0320461
1503275400,235.3134284,236.5227175,235.5228887,28.86864197,193.4141169,120.8269561,3,21/08/17 0:30,9,08/21/2017,0:30:00,343.1097149
1503279000,228.00603,233.2500429,232.425,45.52427245,360.8380138,164.5263679,3,21/08/17 1:30,9,08/21/2017,1:30:00,570.8886542
1503282600,224.4893867,230.7538083,226.0069595,0.004955745,18.66468377,176.8261592,3,21/08/17 2:30,9,08/21/2017,2:30:00,195.4957987
1503286200,234.9467126,236.745841,237.0487653,45.28870381,0,61.44506048,3,21/08/17 3:30,9,08/21/2017,3:30:00,106.7337643
1503289800,231.8180847,235.3087543,233.3389461,0,0,61.30427956,3,21/08/17 4:30,9,08/21/2017,4:30:00,61.30427956
1503293400,230.8225423,233.6955327,231.196155,0,0,58.57145208,3,21/08/17 5:30,9,08/21/2017,5:30:00,58.57145208
1503297000,233.9057275,236.6554247,234.7869357,0,0,59.86036589,3,21/08/17 6:30,9,08/21/2017,6:30:00,59.86036589
1503300600,236.6046064,239.4398301,238.373628,0,0,60.25559255,3,21/08/17 7:30,9,08/21/2017,7:30:00,60.25559255
1503304200,233.2251689,236.0495701,234.7094819,57.84574124,37.36346098,132.136769,3,21/08/17 8:30,9,08/21/2017,8:30:00,227.3459712
1503307800,233.9599732,236.7568798,235.196674,0,57.86456915,57.03223404,3,21/08/17 9:30,9,08/21/2017,9:30:00,114.8968032
1503311400,232.4704313,235.5661846,234.5545425,14.71443284,7.638970008,49.2390657,3,21/08/17 10:30,9,08/21/2017,10:30:00,71.59246855
1503315000,229.4892604,232.7309446,231.2098213,19.33036082,8.426546229,138.5789786,3,21/08/17 11:30,9,08/21/2017,11:30:00,166.3358857
1503318600,233.3187417,236.1006403,238.2673967,59.54678446,58.61024555,157.4794589,3,21/08/17 12:30,9,08/21/2017,12:30:00,275.6364889
1503322200,233.6214405,234.8499247,238.5034361,61.55264584,868.9716751,144.1789267,3,21/08/17 13:30,9,08/21/2017,13:30:00,1074.703248
1503325800,239.5935674,242.3976474,240.4974844,12.65880269,89.81393806,71.88061801,3,21/08/17 14:30,9,08/21/2017,14:30:00,174.3533588
1503329400,229.6993794,232.8406659,236.6524234,41.87012656,42.55395694,81.59285283,3,21/08/17 15:30,9,08/21/2017,15:30:00,166.0169363
1503333000,236.5255819,240.6607489,238.5012008,41.94645924,40.78922578,149.0127872,3,21/08/17 16:30,9,08/21/2017,16:30:00,231.7484723
1503336600,239.8027865,243.7489961,241.9267731,32.91733548,32.12960772,64.89491633,3,21/08/17 17:30,9,08/21/2017,17:30:00,129.9418595
1503340200,241.0597108,244.4179923,242.6513871,32.69077689,25.58273375,83.06398849,3,21/08/17 18:30,9,08/21/2017,18:30:00,141.3374991
1503343800,235.3968219,243.5489136,241.8107769,31.81331059,24.72562807,72.57034147,3,21/08/17 19:30,9,08/21/2017,19:30:00,129.1092801
1503347400,240.747557,244.3374389,242.1869539,32.73609064,25.35592877,65.86831843,3,21/08/17 20:30,9,08/21/2017,20:30:00,123.9603378
1503351000,242.0072194,245.4397195,243.430814,32.7765545,25.68309883,64.98667466,3,21/08/17 21:30,9,08/21/2017,21:30:00,123.446328
1503354600,235.2004786,243.349286,240.5553646,31.46821196,24.3832829,49.12439967,3,21/08/17 22:30,9,08/21/2017,22:30:00,104.9758945
1503358200,236.6410041,239.7331881,236.8212656,34.10333518,24.40953587,40.98347183,3,21/08/17 23:30,9,08/21/2017,23:30:00,99.49634288
1503361800,232.5488674,233.506248,233.3585267,61.61051579,146.498555,131.2433189,3,22/08/17 0:30,10,08/22/2017,0:30:00,339.3523897
1503365400,227.2191572,229.8050166,229.8429487,8.396546433,484.4051763,133.5775263,3,22/08/17 1:30,10,08/22/2017,1:30:00,626.379249
1503369000,228.3829118,236.7166713,230.5312611,39.88999609,0.77349266,255.4233917,3,22/08/17 2:30,10,08/22/2017,2:30:00,296.0868804
1503372600,227.0451676,233.126411,228.4218658,0.000876882,0.002630645,60.89566562,3,22/08/17 3:30,10,08/22/2017,3:30:00,60.89917314
1503376200,229.3380319,232.2983781,230.9801048,0,0,56.03289803,3,22/08/17 4:30,10,08/22/2017,4:30:00,56.03289803
1503379800,231.3677962,233.2036203,232.2410171,0,1.20016029,86.80988033,3,22/08/17 5:30,10,08/22/2017,5:30:00,88.01004062
1503383400,235.1945577,236.5029872,235.3414284,0,0,85.40328086,3,22/08/17 6:30,10,08/22/2017,6:30:00,85.40328086
1503387000,239.1252389,241.4224861,240.5898116,2.509115022,21.08852395,80.44801055,3,22/08/17 7:30,10,08/22/2017,7:30:00,104.0456495
1503390600,234.3583322,236.4137841,235.8447504,40.64363056,34.69566539,161.8260122,3,22/08/17 8:30,10,08/22/2017,8:30:00,237.1653081
1503394200,234.0586783,236.5198613,235.810188,71.31351568,56.2716995,59.24388491,3,22/08/17 9:30,10,08/22/2017,9:30:00,186.8291001
1503397800,234.5843963,236.956502,235.9546143,0,56.26095756,52.73518358,3,22/08/17 10:30,10,08/22/2017,10:30:00,108.9961411
1503401400,236.2027247,238.6108997,237.0063216,0,72.51663818,50.56299756,3,22/08/17 11:30,10,08/22/2017,11:30:00,123.0796357
1503405000,237.7461123,240.1702309,239.1212901,47.08149586,68.03824875,122.2650846,3,22/08/17 12:30,10,08/22/2017,12:30:00,237.3848292
1503408600,237.9959014,241.2629532,239.9757623,47.52443605,74.51229422,174.3425212,3,22/08/17 13:30,10,08/22/2017,13:30:00,296.3792515
1503412200,237.9720529,241.0065793,241.1778841,28.50038123,62.03259583,192.6896822,3,22/08/17 14:30,10,08/22/2017,14:30:00,283.2226593
1503415800,231.6409566,234.9630522,234.5334716,57.32944572,20.77696377,198.3579694,3,22/08/17 15:30,10,08/22/2017,15:30:00,276.4643789
1503419400,234.3863462,237.5226657,236.6633424,70.67643185,70.34580926,151.4548502,3,22/08/17 16:30,10,08/22/2017,16:30:00,292.4770913
1503423000,236.4211868,240.5164765,238.7805723,43.72206794,44.2092493,106.4525876,3,22/08/17 17:30,10,08/22/2017,17:30:00,194.3839048
1503426600,229.8760428,243.1398724,241.2986189,37.54619329,27.05273932,82.84019744,3,22/08/17 18:30,10,08/22/2017,18:30:00,147.4391301
1503430200,238.2654322,241.9740797,240.0867518,36.12259715,34.10315052,74.27024267,3,22/08/17 19:30,10,08/22/2017,19:30:00,144.4959903
1503433800,240.3116671,244.2374352,241.8760129,36.6222234,34.42669485,58.69214884,3,22/08/17 20:30,10,08/22/2017,20:30:00,129.7410671
1503437400,236.4345942,244.9044856,242.6884496,36.17957975,33.99812806,56.70850377,3,22/08/17 21:30,10,08/22/2017,21:30:00,126.8862116
1503441000,239.0767236,242.7038271,239.9794908,36.40484203,34.06019267,52.06599513,3,22/08/17 22:30,10,08/22/2017,22:30:00,122.5310298
1503444600,236.860211,240.1197051,237.8846107,37.95194596,32.14499365,61.46175357,3,22/08/17 23:30,10,08/22/2017,23:30:00,131.5586932
1503448200,234.5903082,234.5664373,234.6295181,53.28666231,13.85249713,312.295001,3,23/08/17 0:30,1,08/23/2017,0:30:00,379.4341604
1503451800,229.4189095,230.7022034,229.9387204,20.94965421,516.8960429,255.6003097,3,23/08/17 1:30,1,08/23/2017,1:30:00,793.4460069
1503455400,228.5327473,231.0986062,230.2183965,51.53494864,10.0116389,185.7725619,3,23/08/17 2:30,1,08/23/2017,2:30:00,247.3191494
1503459000,234.5701671,236.4750465,236.1697045,5.122350305,1.558248755,134.1682113,3,23/08/17 3:30,1,08/23/2017,3:30:00,140.8488103
1503462600,231.3345125,233.7417962,233.6473775,0,0,140.8045742,3,23/08/17 4:30,1,08/23/2017,4:30:00,140.8045742
1503466200,230.8242037,233.3448156,232.6004183,0,0,69.90801135,3,23/08/17 5:30,1,08/23/2017,5:30:00,69.90801135
1503469800,235.0409697,237.6978544,235.9364561,6.499465535,17.54879903,66.02038708,3,23/08/17 6:30,1,08/23/2017,6:30:00,90.06865165
1503473400,239.0715833,242.2871557,240.826654,0,0,88.63966757,3,23/08/17 7:30,1,08/23/2017,7:30:00,88.63966757
1503477000,235.5504046,238.1732716,236.7979027,75.57965409,29.62603086,97.79376213,3,23/08/17 8:30,1,08/23/2017,8:30:00,202.9994471
1503480600,236.49489,238.5538579,238.1031333,0,61.37635674,67.53977219,3,23/08/17 9:30,1,08/23/2017,9:30:00,128.9161289
1503484200,234.6865403,236.8186099,236.1277123,0.000914787,18.40329073,98.66571656,3,23/08/17 10:30,1,08/23/2017,10:30:00,117.0699221
1503487800,237.380354,240.4847131,239.3491771,0,51.12770074,82.08331423,3,23/08/17 11:30,1,08/23/2017,11:30:00,133.211015
1503491400,239.6699886,242.2861191,241.1411943,36.38646615,72.11217468,65.18453037,3,23/08/17 12:30,1,08/23/2017,12:30:00,173.6831712
1503495000,240.4077198,242.9506051,242.2103079,63.70657567,89.13275259,108.0350056,3,23/08/17 13:30,1,08/23/2017,13:30:00,260.8743338
1503498600,240.0794929,243.2055415,242.3381769,146.0681568,25.309552,144.9116136,3,23/08/17 14:30,1,08/23/2017,14:30:00,316.2893224
1503502200,234.3368455,237.3299259,238.9150383,38.64902927,54.63284731,80.01499374,3,23/08/17 15:30,1,08/23/2017,15:30:00,173.2968703
1503505800,232.1893182,235.182489,233.3805105,35.78871279,63.00629434,141.6546256,3,23/08/17 16:30,1,08/23/2017,16:30:00,240.4496328
1503509400,233.8404433,236.8271337,235.0099547,35.32816102,34.52827616,116.2510991,3,23/08/17 17:30,1,08/23/2017,17:30:00,186.1075363
1503513000,230.9557809,238.5650785,237.0030873,35.13827986,36.98596128,132.6202592,3,23/08/17 18:30,1,08/23/2017,18:30:00,204.7445003
1503516600,234.6967294,240.7952974,239.2512368,35.91472009,37.77455821,51.35620419,3,23/08/17 19:30,1,08/23/2017,19:30:00,125.0454825
1503520200,234.6762133,243.9699035,241.9731974,35.69691956,37.66108633,44.62997892,3,23/08/17 20:30,1,08/23/2017,20:30:00,117.9879848
1503523800,240.7916829,244.31458,242.0341441,36.9741,38.73375804,75.51079325,3,23/08/17 21:30,1,08/23/2017,21:30:00,151.2186513
1503527400,238.4429043,246.1031309,243.3756674,37.14878084,39.12141839,73.10735629,3,23/08/17 22:30,1,08/23/2017,22:30:00,149.3775555
1503531000,236.7437719,243.8983638,241.8233253,37.60087642,35.97025087,69.82949539,3,23/08/17 23:30,1,08/23/2017,23:30:00,143.4006227
1503534600,236.5731799,236.8723567,236.685571,87.3065895,213.3244318,122.0952604,3,24/08/17 0:30,2,08/24/2017,0:30:00,422.7262817
1503538200,230.9025107,231.3005961,232.5638917,42.64963321,210.8925191,56.2372052,3,24/08/17 1:30,2,08/24/2017,1:30:00,309.7793576
1503541800,236.0786203,238.8032619,238.7075396,52.15931268,174.7742736,248.0293215,3,24/08/17 2:30,2,08/24/2017,2:30:00,474.9629078
1503545400,231.9832287,232.6148683,232.0324112,6.765189778,2.899767583,105.3166497,3,24/08/17 3:30,2,08/24/2017,3:30:00,114.9816071
1503549000,228.1845217,231.3635681,229.4116082,0,0,98.03306539,3,24/08/17 4:30,2,08/24/2017,4:30:00,98.03306539
1503552600,229.1214172,232.3574255,230.8127616,0,5.444051342,92.38843216,3,24/08/17 5:30,2,08/24/2017,5:30:00,97.8324835
1503556200,232.0189348,234.1908518,232.9556138,2.940219841,30.09396567,124.2242991,3,24/08/17 6:30,2,08/24/2017,6:30:00,157.2584846
1503559800,239.1535322,241.2886612,239.8919761,0,0,110.3889976,3,24/08/17 7:30,2,08/24/2017,7:30:00,110.3889976
1503563400,232.1273971,234.1034856,233.689457,58.2429377,12.95699959,149.746777,3,24/08/17 8:30,2,08/24/2017,8:30:00,220.9467143
1503567000,232.396084,234.3289109,234.3038735,0,76.82733189,87.81098198,3,24/08/17 9:30,2,08/24/2017,9:30:00,164.6383139
1503570600,229.5834709,234.4555552,233.0676557,0.002398206,82.35516379,78.73634788,3,24/08/17 10:30,2,08/24/2017,10:30:00,161.0939099
1503574200,232.0140225,234.71051,233.9323695,0,41.38499673,70.94324977,3,24/08/17 11:30,2,08/24/2017,11:30:00,112.3282465
1503577800,235.9471467,239.3315472,238.1768443,0.674461063,2.496664553,66.80781785,3,24/08/17 12:30,2,08/24/2017,12:30:00,69.97894347
